Metodo,Base,Estatistica,Variavel,Valor
RAW,01-Credit Card Fraud Detection,Minimo,iy,NA
RAW,01-Credit Card Fraud Detection,Minimo,sh,NA
RAW,01-Credit Card Fraud Detection,Minimo,0,NA
RAW,01-Credit Card Fraud Detection,Minimo,1,NA
RAW,01-Credit Card Fraud Detection,Minimo,2,NA
RAW,01-Credit Card Fraud Detection,Minimo,3,NA
RAW,01-Credit Card Fraud Detection,Minimo,4,NA
RAW,01-Credit Card Fraud Detection,Minimo,5,NA
RAW,01-Credit Card Fraud Detection,Minimo,6,NA
RAW,01-Credit Card Fraud Detection,Minimo,7,NA
RAW,01-Credit Card Fraud Detection,Minimo,8,NA
RAW,01-Credit Card Fraud Detection,Minimo,9,NA
RAW,01-Credit Card Fraud Detection,Minimo,10,NA
RAW,01-Credit Card Fraud Detection,Minimo,11,NA
RAW,01-Credit Card Fraud Detection,Minimo,12,NA
RAW,01-Credit Card Fraud Detection,Minimo,13,NA
RAW,01-Credit Card Fraud Detection,Minimo,14,NA
RAW,01-Credit Card Fraud Detection,Minimo,15,NA
RAW,01-Credit Card Fraud Detection,Minimo,16,NA
RAW,01-Credit Card Fraud Detection,Minimo,17,NA
RAW,01-Credit Card Fraud Detection,Minimo,18,NA
RAW,01-Credit Card Fraud Detection,Minimo,19,NA
RAW,01-Credit Card Fraud Detection,Minimo,20,NA
RAW,01-Credit Card Fraud Detection,Minimo,21,NA
RAW,01-Credit Card Fraud Detection,Minimo,22,NA
RAW,01-Credit Card Fraud Detection,Minimo,23,NA
RAW,01-Credit Card Fraud Detection,Minimo,24,NA
RAW,01-Credit Card Fraud Detection,Minimo,25,NA
RAW,01-Credit Card Fraud Detection,Minimo,26,NA
RAW,01-Credit Card Fraud Detection,Minimo,27,NA
RAW,01-Credit Card Fraud Detection,Minimo,28,NA
RAW,01-Credit Card Fraud Detection,Minimo,29,NA
RAW,01-Credit Card Fraud Detection,Minimo,30,NA
RAW,01-Credit Card Fraud Detection,Minimo,31,NA
RAW,01-Credit Card Fraud Detection,Minimo,32,NA
RAW,01-Credit Card Fraud Detection,Minimo,33,NA
RAW,01-Credit Card Fraud Detection,Minimo,34,NA
RAW,01-Credit Card Fraud Detection,Minimo,35,NA
RAW,01-Credit Card Fraud Detection,Minimo,36,NA
RAW,01-Credit Card Fraud Detection,Minimo,37,NA
RAW,01-Credit Card Fraud Detection,Minimo,38,NA
RAW,01-Credit Card Fraud Detection,Minimo,39,NA
RAW,01-Credit Card Fraud Detection,Minimo,40,NA
RAW,01-Credit Card Fraud Detection,Minimo,41,NA
RAW,01-Credit Card Fraud Detection,Minimo,42,NA
RAW,01-Credit Card Fraud Detection,Minimo,43,NA
RAW,01-Credit Card Fraud Detection,Minimo,44,NA
RAW,01-Credit Card Fraud Detection,Minimo,45,NA
RAW,01-Credit Card Fraud Detection,Minimo,46,NA
RAW,01-Credit Card Fraud Detection,Minimo,48,NA
RAW,01-Credit Card Fraud Detection,Minimo,49,NA
RAW,01-Credit Card Fraud Detection,Maximo,time,172792
RAW,01-Credit Card Fraud Detection,Maximo,v1,2.45492999121121
RAW,01-Credit Card Fraud Detection,Maximo,v2,22.0577289904909
RAW,01-Credit Card Fraud Detection,Maximo,v3,9.38255843282114
RAW,01-Credit Card Fraud Detection,Maximo,v4,16.8753440335975
RAW,01-Credit Card Fraud Detection,Maximo,v5,34.8016658766686
RAW,01-Credit Card Fraud Detection,Maximo,v6,73.3016255459646
RAW,01-Credit Card Fraud Detection,Maximo,v7,120.589493945238
RAW,01-Credit Card Fraud Detection,Maximo,v8,20.0072083651213
RAW,01-Credit Card Fraud Detection,Maximo,v9,15.5949946071278
RAW,01-Credit Card Fraud Detection,Maximo,v10,23.7451361206545
RAW,01-Credit Card Fraud Detection,Maximo,v11,12.0189131816199
RAW,01-Credit Card Fraud Detection,Maximo,v12,7.8483920756446
RAW,01-Credit Card Fraud Detection,Maximo,v13,7.12688295859376
RAW,01-Credit Card Fraud Detection,Maximo,v14,10.5267660517847
RAW,01-Credit Card Fraud Detection,Maximo,v15,8.87774159774277
RAW,01-Credit Card Fraud Detection,Maximo,v16,17.3151115176278
RAW,01-Credit Card Fraud Detection,Maximo,v17,9.25352625047285
RAW,01-Credit Card Fraud Detection,Maximo,v18,5.04106918541184
RAW,01-Credit Card Fraud Detection,Maximo,v19,5.59197142733558
RAW,01-Credit Card Fraud Detection,Maximo,v20,39.4209042482199
RAW,01-Credit Card Fraud Detection,Maximo,v21,27.2028391573154
RAW,01-Credit Card Fraud Detection,Maximo,v22,10.5030900899454
RAW,01-Credit Card Fraud Detection,Maximo,v23,22.5284116897749
RAW,01-Credit Card Fraud Detection,Maximo,v24,4.58454913689817
RAW,01-Credit Card Fraud Detection,Maximo,v25,7.51958867870916
RAW,01-Credit Card Fraud Detection,Maximo,v26,3.5173456116238
RAW,01-Credit Card Fraud Detection,Maximo,v27,31.6121981061363
RAW,01-Credit Card Fraud Detection,Maximo,v28,33.8478078188831
RAW,01-Credit Card Fraud Detection,Maximo,amount,25691.16
RAW,01-Credit Card Fraud Detection,Maximo,radius1,NA
RAW,01-Credit Card Fraud Detection,Maximo,texture1,NA
RAW,01-Credit Card Fraud Detection,Maximo,perimeter1,NA
RAW,01-Credit Card Fraud Detection,Maximo,area1,NA
RAW,01-Credit Card Fraud Detection,Maximo,smoothness1,NA
RAW,01-Credit Card Fraud Detection,Maximo,compactness1,NA
RAW,01-Credit Card Fraud Detection,Maximo,concavity1,NA
RAW,01-Credit Card Fraud Detection,Maximo,concave_points1,NA
RAW,01-Credit Card Fraud Detection,Maximo,symmetry1,NA
RAW,01-Credit Card Fraud Detection,Maximo,fractal_dimension1,NA
RAW,01-Credit Card Fraud Detection,Maximo,radius2,NA
RAW,01-Credit Card Fraud Detection,Maximo,texture2,NA
RAW,01-Credit Card Fraud Detection,Maximo,perimeter2,NA
RAW,01-Credit Card Fraud Detection,Maximo,area2,NA
RAW,01-Credit Card Fraud Detection,Maximo,smoothness2,NA
RAW,01-Credit Card Fraud Detection,Maximo,compactness2,NA
RAW,01-Credit Card Fraud Detection,Maximo,concavity2,NA
RAW,01-Credit Card Fraud Detection,Maximo,concave_points2,NA
RAW,01-Credit Card Fraud Detection,Maximo,symmetry2,NA
RAW,01-Credit Card Fraud Detection,Maximo,fractal_dimension2,NA
RAW,01-Credit Card Fraud Detection,Maximo,radius3,NA
RAW,01-Credit Card Fraud Detection,Maximo,texture3,NA
RAW,01-Credit Card Fraud Detection,Maximo,perimeter3,NA
RAW,01-Credit Card Fraud Detection,Maximo,area3,NA
RAW,01-Credit Card Fraud Detection,Maximo,smoothness3,NA
RAW,01-Credit Card Fraud Detection,Maximo,compactness3,NA
RAW,01-Credit Card Fraud Detection,Maximo,concavity3,NA
RAW,01-Credit Card Fraud Detection,Maximo,concave_points3,NA
RAW,01-Credit Card Fraud Detection,Maximo,symmetry3,NA
RAW,01-Credit Card Fraud Detection,Maximo,fractal_dimension3,NA
RAW,01-Credit Card Fraud Detection,Maximo,pregnancies,NA
RAW,01-Credit Card Fraud Detection,Maximo,glucose,NA
RAW,01-Credit Card Fraud Detection,Maximo,bloodpressure,NA
RAW,01-Credit Card Fraud Detection,Maximo,skinthickness,NA
RAW,01-Credit Card Fraud Detection,Maximo,insulin,NA
RAW,01-Credit Card Fraud Detection,Maximo,bmi,NA
RAW,01-Credit Card Fraud Detection,Maximo,diabetespedigreefunction,NA
RAW,01-Credit Card Fraud Detection,Maximo,age,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute01,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute02,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute03,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute04,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute05,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute06,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute07,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute08,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute09,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute10,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute11,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute12,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute13,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute14,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute15,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute16,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute17,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute18,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute19,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute20,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute21,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute22,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute23,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute24,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute25,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute26,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute27,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute28,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute29,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute30,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute31,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute32,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute33,NA
RAW,01-Credit Card Fraud Detection,Maximo,attribute34,NA
RAW,01-Credit Card Fraud Detection,Maximo,aa,NA
RAW,01-Credit Card Fraud Detection,Maximo,ao,NA
RAW,01-Credit Card Fraud Detection,Maximo,dcl,NA
RAW,01-Credit Card Fraud Detection,Maximo,iy,NA
RAW,01-Credit Card Fraud Detection,Maximo,sh,NA
RAW,01-Credit Card Fraud Detection,Maximo,0,NA
RAW,01-Credit Card Fraud Detection,Maximo,1,NA
RAW,01-Credit Card Fraud Detection,Maximo,2,NA
RAW,01-Credit Card Fraud Detection,Maximo,3,NA
RAW,01-Credit Card Fraud Detection,Maximo,4,NA
RAW,01-Credit Card Fraud Detection,Maximo,5,NA
RAW,01-Credit Card Fraud Detection,Maximo,6,NA
RAW,01-Credit Card Fraud Detection,Maximo,7,NA
RAW,01-Credit Card Fraud Detection,Maximo,8,NA
RAW,01-Credit Card Fraud Detection,Maximo,9,NA
RAW,01-Credit Card Fraud Detection,Maximo,10,NA
RAW,01-Credit Card Fraud Detection,Maximo,11,NA
RAW,01-Credit Card Fraud Detection,Maximo,12,NA
RAW,01-Credit Card Fraud Detection,Maximo,13,NA
RAW,01-Credit Card Fraud Detection,Maximo,14,NA
RAW,01-Credit Card Fraud Detection,Maximo,15,NA
RAW,01-Credit Card Fraud Detection,Maximo,16,NA
RAW,01-Credit Card Fraud Detection,Maximo,17,NA
RAW,01-Credit Card Fraud Detection,Maximo,18,NA
RAW,01-Credit Card Fraud Detection,Maximo,19,NA
RAW,01-Credit Card Fraud Detection,Maximo,20,NA
RAW,01-Credit Card Fraud Detection,Maximo,21,NA
RAW,01-Credit Card Fraud Detection,Maximo,22,NA
RAW,01-Credit Card Fraud Detection,Maximo,23,NA
RAW,01-Credit Card Fraud Detection,Maximo,24,NA
RAW,01-Credit Card Fraud Detection,Maximo,25,NA
RAW,01-Credit Card Fraud Detection,Maximo,26,NA
RAW,01-Credit Card Fraud Detection,Maximo,27,NA
RAW,01-Credit Card Fraud Detection,Maximo,28,NA
RAW,01-Credit Card Fraud Detection,Maximo,29,NA
RAW,01-Credit Card Fraud Detection,Maximo,30,NA
RAW,01-Credit Card Fraud Detection,Maximo,31,NA
RAW,01-Credit Card Fraud Detection,Maximo,32,NA
RAW,01-Credit Card Fraud Detection,Maximo,33,NA
RAW,01-Credit Card Fraud Detection,Maximo,34,NA
RAW,01-Credit Card Fraud Detection,Maximo,35,NA
RAW,01-Credit Card Fraud Detection,Maximo,36,NA
RAW,01-Credit Card Fraud Detection,Maximo,37,NA
RAW,01-Credit Card Fraud Detection,Maximo,38,NA
RAW,01-Credit Card Fraud Detection,Maximo,39,NA
RAW,01-Credit Card Fraud Detection,Maximo,40,NA
RAW,01-Credit Card Fraud Detection,Maximo,41,NA
RAW,01-Credit Card Fraud Detection,Maximo,42,NA
RAW,01-Credit Card Fraud Detection,Maximo,43,NA
RAW,01-Credit Card Fraud Detection,Maximo,44,NA
RAW,01-Credit Card Fraud Detection,Maximo,45,NA
RAW,01-Credit Card Fraud Detection,Maximo,46,NA
RAW,01-Credit Card Fraud Detection,Maximo,48,NA
RAW,01-Credit Card Fraud Detection,Maximo,49,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,time,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v1,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v2,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v3,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v4,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v5,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v6,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v7,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v8,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v9,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v10,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v11,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v12,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v13,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v14,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v15,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v16,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v17,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v18,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v19,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v20,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v21,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v22,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v23,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v24,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v25,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v26,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v27,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,v28,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,amount,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,radius1,14.120491197183098
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,texture1,19.305334507042254
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,perimeter1,91.91475352112676
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,area1,654.2797535211267
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,smoothness1,0.09632147887323944
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,compactness1,0.10403595070422535
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,concavity1,0.08842730757042254
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,concave_points1,0.048746292253521124
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,symmetry1,0.1810549295774648
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,fractal_dimension1,0.06276959507042254
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,radius2,0.4039575704225352
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,texture2,1.2174019366197184
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,perimeter2,2.855983626760563
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,area2,40.13802464788733
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,smoothness2,0.007042109154929577
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,compactness2,0.025436656690140846
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,concavity2,0.03185527218309859
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,concave_points2,0.011788964788732394
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,symmetry2,0.020525595070422537
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,fractal_dimension2,0.003790681866197183
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,radius3,16.253149647887323
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,texture3,25.691919014084508
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,perimeter3,107.1250528169014
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,area3,878.5788732394366
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,smoothness3,0.13231607394366196
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,compactness3,0.25354086267605636
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,concavity3,0.27141434330985914
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,concave_points3,0.1143407411971831
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,symmetry3,0.2897762323943662
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,fractal_dimension3,0.08388427816901409
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,pregnancies,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,glucose,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,bloodpressure,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,skinthickness,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,insulin,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,bmi,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,diabetespedigreefunction,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,age,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute01,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute02,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute03,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute04,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute05,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute06,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute07,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute08,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute09,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute10,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute11,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute12,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute13,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute14,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute15,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute16,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute17,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute18,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute19,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute20,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute21,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute22,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute23,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute24,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute25,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute26,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute27,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute28,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute29,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute30,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute31,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute32,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute33,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,attribute34,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,aa,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,ao,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,dcl,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,iy,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,sh,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,0,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,1,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,2,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,3,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,4,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,5,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,6,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,7,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,8,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,9,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,10,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,11,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,12,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,13,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,14,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,15,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,16,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,17,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,18,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,19,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,20,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,21,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,22,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,23,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,24,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,25,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,26,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,27,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,28,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,29,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,30,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,31,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,32,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,33,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,34,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,35,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,36,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,37,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,38,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,39,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,40,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,41,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,42,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,43,NA
RAW,02-Breast Cancer Wisconsin (Diagnostic),Media,44,NA
